Reaction	Flux
R_rxn12642_c_duplicate_3	0.0
R_rxn05617_c	0.0
R_rxn03244_c	0.0
R_rxn00213_c	0.0
R_rxn01286_c_duplicate_2	0.5071288234976146
R_rxn04794_c	0.26121845163477614
R_rxn11892_c	0.0
R_rxn00289_c	0.0
R_rxn09692_c_duplicate_3	0.0
R_rxn12638_c_duplicate_6	0.0
R_rxn00947_c_duplicate_7	0.0
R_rxn01519_c	0.0
R_rxn08556_c	0.0
R_rxn05347_c_duplicate_3	0.0
R_rxn05293_c	0.1990965773177147
R_rxn07219_c_duplicate_2	0.0
R_rxn03907_c	0.1990965773177147
R_rxn05557_c	0.0
R_rxn04781_c	0.0
R_rxn00838_c_duplicate_2	0.2580717268882506
R_rxn00795_c_duplicate_2	0.0
R_rxn05248_c_duplicate_3	0.0
R_rxn10474_c	0.0
R_EX_cpd00121_e	0.0
R_rxn01279_c_duplicate_2	0.0
R_rxn05114_c	0.0
R_rxn00566_c_duplicate_2	0.0
R_rxn05397_c	0.0
R_rxn02925_c	0.0
R_rxn05740_c	0.0
R_rxn01948_c	0.0
R_rxn12637_c_duplicate_3	0.0
R_rxn04908_c_duplicate_4	0.0
R_rxn05367_c_duplicate_2	0.0
R_rxn09296_c_duplicate_4	0.0
R_rxn05871_c_duplicate_6	0.0
R_rxn21860_c	2.6265692710876463e-06
R_rxn00171_c	0.0
R_rxn08352_c	0.0
R_rxn05388_c_duplicate_2	0.0
R_rxn05024_c	0.0
R_rxn05417_c_duplicate_2	0.0
R_rxn12574_c	0.0
R_rxn00921_c	0.0
R_rxn01405_c	0.0
R_rxn14293_c	0.0
R_rxn04599_c	0.0
R_rxn05235_c	0.0
R_rxn00915_c_duplicate_2	0.0
R_rxn02576_c	0.0
R_rxn20289_c	0.0
R_rxn01639_c	0.0
R_rxn10126_c_duplicate_2	22.073111951381794
R_rxn10174_c_duplicate_2	0.0
R_rxn01332_c_duplicate_3	0.3067328153705713
R_rxn00838_c	0.0
R_rxn08841_c	0.0
R_rxn00350_c	0.0
R_rxn03248_c_duplicate_2	0.0
R_rxn05735_c_duplicate_3	0.0
R_rxn03087_c	-0.28138587845059587
R_rxn03287_c_duplicate_2	0.0
R_rxn05458_c_duplicate_2	0.0
R_rxn09203_c	0.0
R_rxn00109_c	0.0
R_rxn07883_c_duplicate_2	0.0
R_rxn05024_c_duplicate_2	0.0
R_rxn05564_c	0.0
R_rxn05581_c	0.0
R_rxn10256_c_duplicate_2	0.0
R_rxn05458_c	0.0
R_rxn02834_c	0.0895234084486034
R_rxn05647_c	0.0
R_rxn01204_c_duplicate_2	0.0
R_rxn01396_c_duplicate_2	0.0
R_rxn11838_c	0.0
R_rxn07899_c	0.0
R_rxn02832_c	0.0
R_rxn08306_c	0.0
R_rxn09109_c	0.0
R_rxn07056_c	0.0
R_rxn01635_c	0.0
R_rxn06647_c	0.0
R_rxn08298_c	0.0
R_rxn00572_c	0.0
R_rxn02760_c	0.0
R_rxn02610_c	0.0
R_rxn10113_c_duplicate_3	80.69766910486042
R_EX_cpd00644_e	0.0
R_rxn10161_c_duplicate_3	0.0
R_rxn03181_c	0.025551265869140628
R_rxn03142_c	0.0
R_rxn09112_c	0.0
R_rxn00867_c	0.0
R_rxn00509_c_duplicate_3	0.0
R_rxn02345_c	0.0
R_rxn10125_c_duplicate_2	0.0
R_rxn12847_c_duplicate_6	0.0
R_rxn00178_c_duplicate_6	0.0
R_rxn00550_c	0.0
R_rxn03407_c	0.0
R_rxn05372_c	0.0
R_rxn05735_c_duplicate_4	0.0
R_rxn08647_c	0.0
R_rxn01459_c	0.0
R_rxn03837_c	0.0
R_rxn11722_c	0.0
R_rxn00763_c_duplicate_3	0.0
R_rxn00512_c	0.0005253138542175295
R_rxn10268_c_duplicate_2	0.0
R_rxn08983_c	0.0
R_rxn03421_c	0.0005253138542175295
R_rxn00883_c	0.0
R_rxn05217_c	0.0
R_rxn02339_c_duplicate_5	0.0
R_rxn00777_c	-0.7692286085652066
R_rxn10162_c	0.0
R_rxn12640_c_duplicate_6	0.0
R_rxn08813_c	0.0
R_rxn05400_c	0.0
R_rxn00002_c_duplicate_2	0.0
R_rxn06493_c	0.0
R_rxn05655_c	0.0
R_rxn03848_c	0.0
R_rxn00291_c	0.0
R_rxn05460_c_duplicate_2	0.0
R_rxn00272_c_duplicate_2	1.1128953037961145
R_rxn05404_c	0.0
R_rxn00705_c	0.5071288234976146
R_rxn00145_c_duplicate_2	0.0
R_rxn05350_c_duplicate_2	0.0
R_rxn08016_c	0.08380594573259353
R_rxn06591_c	0.0
R_rxn00260_c_duplicate_3	0.0
R_rxn04736_c_duplicate_6	0.0
R_rxn03535_c	0.0
R_rxn05127_c_duplicate_2	0.0
R_rxn01025_c	0.0
R_rxn02175_c	0.0003939853906633761
R_rxn01145_c	0.0
R_rxn04908_c_duplicate_5	0.0
R_rxn00794_c	0.0
R_rxn10094_c	0.0
R_rxn09202_c	0.0
R_rxn05363_c_duplicate_2	0.0
R_rxn01851_c_duplicate_5	0.0
R_rxn06848_c	0.0
R_rxn00555_c	0.08715744812250138
R_rxn00305_c	0.0
R_rxn05553_c	0.0
R_rxn00873_c	0.0
R_rxn10126_c_duplicate_3	0.0
R_rxn12644_c_duplicate_3	0.0
R_rxn01362_c_duplicate_2	0.3182925778684833
R_EX_cpd03847_e	0.0
R_rxn12225_c	0.0
R_rxn10476_c	0.0
R_rxn02521_c	0.0
R_rxn00748_c	0.0
R_rxn00085_c_duplicate_5	0.0
R_rxn10268_c	0.0
R_rxn03409_c	0.0
R_rxn15947_c	0.009192992448806761
R_rxn05501_c_duplicate_2	0.0
R_rxn09208_c	0.08380594573259353
R_rxn01599_c	0.0
R_rxn00935_c_duplicate_2	0.0
R_rxn00991_c_duplicate_2	0.0
R_rxn00295_c_duplicate_3	0.0
R_rxn11612_c	0.0
R_rxn05348_c_duplicate_2	0.0
R_rxn12846_c	0.0
R_EX_cpd00063_e	-1000.0
R_EX_cpd00108_e	0.0
R_rxn05250_c_duplicate_2	0.0
R_rxn06440_c	0.26121845163477614
R_rxn01641_c	0.0
R_rxn03135_c	0.0895234084486034
R_rxn06804_c	0.0
R_rxn00931_c	0.0
R_rxn01480_c_duplicate_4	0.0
R_rxn11721_c	0.0
R_rxn08815_c	0.0
R_rxn09200_c	0.08380594573259353
R_rxn21864_c	2.6265692710876463e-06
R_rxn12634_c_duplicate_6	0.0
R_rxn05514_c	0.0
R_rxn05250_c	0.0
R_EX_cpd00001_e	-1000.0
R_rxn01445_c_duplicate_2	0.0
R_rxn00656_c	0.0003939853906633761
R_rxn12643_c_duplicate_2	0.0
R_rxn05347_c_duplicate_2	0.0
R_rxn00114_c	0.0
R_rxn06750_c	0.0
R_rxn05251_c	0.0
R_EX_cpd10516_e	-1000.0
R_rxn05485_c_duplicate_2	0.0
R_EX_cpd01080_e	0.0
R_rxn10806_c_duplicate_6	0.0
R_rxn00568_c_duplicate_4	0.0
R_rxn01507_c	0.0
R_rxn09198_c	0.0
R_rxn05006_c_duplicate_2	0.0
R_rxn07721_c	0.0
R_rxn00313_c	0.2633584202584858
R_rxn00260_c_duplicate_4	0.0
R_rxn01270_c_duplicate_2	0.0
R_rxn07448_c	0.0
R_rxn11944_c	0.0
R_rxn01754_c	0.0
R_rxn09992_c_duplicate_5	0.0
R_rxn07903_c	0.0
R_rxn00038_c	0.0
